Blend, Thickness (um),Temperature,RH,Blend WVTR,Blend Cobb,Blend Tensile Strength,Blend Elongation at Break,Blend Disintegration,Neat1 WVTR,Neat1 Cobb,Neat1 Tensile Strength,Neat1 Elongation at Break,Neat1 Disintegration,Neat2 WVTR,Neat2 Cobb,Neat2 Tensile Strength,Neat2 Elongation at Break,Neat2 Disintegration,Neat3 WVTR,Neat3 Cobb,Neat3 Tensile Strength,Neat3 Elongation at Break,Neat3 Disintegration,Neat4 WVTR,Neat4 Cobb,Neat4 Tensile Strength,Neat4 Elongation at Break,Neat4 Disintegration
"""PHB, ENMAT™ Y1000P, 0.8, PHA, PHACT A1000P, 0.2"" temperature=25 rh=50 thickness=50",50,25,50,108.319775390625,2.0789945,36.735692282643235,4.148708474565607,93.80368627089571,73.9965576171875,1.8902715,31.570775397882816,2.24332031353814,93.42055964964035,436.4766796875,2.8213167,32.9275480186888,347.1846412389682,95.3361927559171,,,,,,,,,,
"""PHB, ENMAT™ Y1000P, 0.5, PHA, PHACT A1000P, 0.5"" temperature=25 rh=50 thickness=20",20,25,50,482.936865234375,2.314986,20.872507293017506,5.092662667777766,95.67761258602502,165.86885986328124,1.8902715,28.349797142891482,2.068453721319693,95.60935505523368,978.39541015625,2.8213167,28.436921008503433,355.1161708124259,95.74587011681635,,,,,,,,,,
"""PHB, ENMAT™ Y1000P, 0.5, PHA, PHACT A1000P, 0.5"" temperature=25 rh=50 thickness=100",100,25,50,144.32021484375,2.314986,19.527387690654578,5.228296123212829,88.04112939480439,43.3454736328125,1.8902715,32.70066366265757,2.52578165109162,87.1480291066118,292.3823828125,2.8213167,36.68260388961701,351.0713495535397,88.93422968299699,,,,,,,,,,
"""PHB, ENMAT™ Y1000P, 0.5, PHA, PHACT A1000P, 0.5"" temperature=37 rh=50 thickness=50",50,37,50,208.34787109375,2.314986,19.34844147545026,5.223858284868161,94.37837620277872,76.463134765625,1.8902715,31.570775397882787,2.2433203135381397,93.42055964964035,555.291328125,2.8213167,32.92754801868883,347.1846412389679,95.3361927559171,,,,,,,,,,
"""PHB, ENMAT™ Y1000P, 0.5, PHA, PHACT A1000P, 0.5"" temperature=25 rh=90 thickness=50",50,25,90,189.78396484375,2.314986,19.34844147545026,5.22385828486816,94.37837620277872,61.3642578125,1.8902715,31.570775397882773,2.2433203135381397,93.42055964964035,266.9747265625,2.8213167,32.9275480186888,347.1846412389676,95.3361927559171,,,,,,,,,,
"""PBS, PBS TH803S, 0.5, PGA, Kuredux® PGA, 0.5"" temperature=25 rh=50 thickness=50",50,25,50,23.04140869140625,0.71966624,58.438668589707746,60.57436218689512,77.0079972980884,89.49162109375,0.68453914,44.5283350049969,382.5392152546402,94.60025407439502,17.912342529296875,1.8727345,234.10299951123,45.7709916108616,38.3122891787033,,,,,,,,,,
"""PBS, PBS TH803S, 0.2, PGA, Kuredux® PGA, 0.8"" temperature=25 rh=50 thickness=50",50,25,50,17.918621826171876,1.115216,93.75831208715073,25.97544340033053,62.859532503322455,89.49162109375,0.68453914,44.52833500499682,382.53921525463954,94.60025407439502,17.912342529296875,1.8727345,234.10299951123062,45.7709916108616,38.3122891787033,,,,,,,,,,
"""PBS, PBS TH803S, 0.8, PGA, Kuredux® PGA, 0.2"" temperature=25 rh=50 thickness=50",50,25,50,35.29698486328125,0.67435414,44.8957741238832,252.30895001210212,88.45814781506216,89.49162109375,0.68453914,44.52833500499684,382.5392152546402,94.60025407439502,17.912342529296875,1.8727345,234.1029995112302,45.77099161086162,38.3122891787033,,,,,,,,,,
"""PBS, PBS TH803S, 0.5, PGA, Kuredux® PGA, 0.5"" temperature=25 rh=50 thickness=20",20,25,50,51.64902954101562,0.71966624,44.83565505720812,43.38252948778334,79.78919617323089,200.6022216796875,0.68453914,37.33618437204646,312.7566489659525,95.13794057803608,40.15186767578125,1.8727345,202.06851464535671,38.08733222471105,44.653893751302405,,,,,,,,,,
"""PBS, PBS TH803S, 0.5, PGA, Kuredux® PGA, 0.5"" temperature=25 rh=50 thickness=100",100,25,50,12.63139404296875,0.71966624,70.11203381753592,77.22486330716382,71.95403488673016,54.865556640625,0.68453914,46.8458885683177,653.0324031688093,88.01343495935846,9.24505859375,1.8727345,248.14786699254557,50.77808158757339,33.78404378242466,,,,,,,,,,
"""PBS, PBS TH803S, 0.5, PGA, Kuredux® PGA, 0.5"" temperature=37 rh=50 thickness=50",50,37,50,26.3978515625,0.71966624,58.438668589707795,60.57436218689507,77.0079972980884,118.828798828125,0.68453914,44.528335004996784,382.53921525463954,94.60025407439502,19.94500244140625,1.8727345,234.1029995112302,45.7709916108616,38.3122891787033,,,,,,,,,,
"""PBS, PBS TH803S, 0.5, PGA, Kuredux® PGA, 0.5"" temperature=25 rh=90 thickness=50",50,25,90,15.6261279296875,0.71966624,58.438668589707795,60.57436218689512,77.0079972980884,83.02037109375,0.68453914,44.528335004996805,382.5392152546399,94.60025407439502,8.249415283203126,1.8727345,234.10299951123,45.77099161086164,38.3122891787033,,,,,,,,,,
"""PBAT, Ecoworld, 0.5, PHB, ENMAT™ Y1000P, 0.5"" temperature=25 rh=50 thickness=50",50,25,50,95.50330078125,1.9763892,7.592521749762761,5.098061940713959,93.02216669565883,360.2133203125,1.2657075,29.751534241593742,714.5587069214894,92.62377374167728,73.9965576171875,1.8902715,31.570775397882787,2.24332031353814,93.42055964964035,,,,,,,,,,
"""PBAT, Ecoworld, 0.2, PHB, ENMAT™ Y1000P, 0.8"" temperature=25 rh=50 thickness=50",50,25,50,83.67853515625,1.9162934,23.69453593076624,3.8990921039743514,93.26120246804774,360.2133203125,1.2657075,29.751534241593728,714.5587069214899,92.62377374167728,73.9965576171875,1.8902715,31.570775397882773,2.24332031353814,93.42055964964035,,,,,,,,,,
"""PBAT, Ecoworld, 0.8, PHB, ENMAT™ Y1000P, 0.2"" temperature=25 rh=50 thickness=50",50,25,50,200.14044921875,1.2888854,32.20952749586612,20.19233713228374,92.78313092326991,360.2133203125,1.2657075,29.751534241593752,714.5587069214894,92.62377374167728,73.9965576171875,1.8902715,31.570775397882787,2.2433203135381397,93.42055964964035,,,,,,,,,,
"""PBAT, Ecoworld, 0.5, PHB, ENMAT™ Y1000P, 0.5"" temperature=25 rh=50 thickness=20",20,25,50,214.0778564453125,1.9763892,9.266994871343549,4.881894374525325,95.31927893671369,807.4453125,1.2657075,24.37130564003531,626.0499966968941,95.02920281819368,165.86885986328124,1.8902715,28.349797142891457,2.0684537213196923,95.60935505523368,,,,,,,,,,
"""PBAT, Ecoworld, 0.5, PHB, ENMAT™ Y1000P, 0.5"" temperature=25 rh=50 thickness=100",100,25,50,63.9747412109375,1.9763892,7.831673845803307,5.111330202505138,86.62694302193043,244.85044921875,1.2657075,30.715879685448577,866.6125900371802,86.10585693724907,43.3454736328125,1.8902715,32.70066366265761,2.52578165109162,87.1480291066118,,,,,,,,,,
"""PBAT, Ecoworld, 0.5, PHB, ENMAT™ Y1000P, 0.5"" temperature=37 rh=50 thickness=50",50,37,50,121.2863671875,1.9763892,7.592521749762761,5.098061940713959,93.02216669565883,444.2864453125,1.2657075,29.751534241593742,714.5587069214899,92.62377374167728,76.463134765625,1.8902715,31.570775397882816,2.2433203135381397,93.42055964964035,,,,,,,,,,
"""PBAT, Ecoworld, 0.5, PHB, ENMAT™ Y1000P, 0.5"" temperature=25 rh=90 thickness=50",50,25,90,122.609951171875,1.9763892,7.592521749762761,5.098061940713961,93.02216669565883,243.67208984375,1.2657075,29.751534241593728,714.5587069214894,92.62377374167728,61.3642578125,1.8902715,31.570775397882773,2.2433203135381397,93.42055964964035,,,,,,,,,,
"""PGA, Kuredux® PGA, 0.5, PBS, PBS TH803S, 0.5"" temperature=25 rh=50 thickness=50",50,25,50,23.04140869140625,0.53706956,58.071717335131304,73.4716754487524,77.0079972980884,17.912342529296875,1.8727345,234.1029995112302,45.7709916108616,38.3122891787033,89.49162109375,0.68453914,44.52833500499682,382.53921525463954,94.60025407439502,,,,,,,,,,
"""PGA, Kuredux® PGA, 0.2, PBS, PBS TH803S, 0.8"" temperature=25 rh=50 thickness=50",50,25,50,34.0660009765625,0.5259286,42.7034537891516,286.7973763080937,88.45814781506216,17.912342529296875,1.8727345,234.10299951123082,45.77099161086162,38.3122891787033,89.49162109375,0.68453914,44.52833500499684,382.5392152546399,94.60025407439502,,,,,,,,,,
"""PGA, Kuredux® PGA, 0.8, PBS, PBS TH803S, 0.2"" temperature=25 rh=50 thickness=50",50,25,50,18.566114501953123,1.1646839,101.5325332306004,54.39612276724065,62.859532503322455,17.912342529296875,1.8727345,234.1029995112302,45.77099161086162,38.3122891787033,89.49162109375,0.68453914,44.5283350049969,382.53921525463886,94.60025407439502,,,,,,,,,,
"""PGA, Kuredux® PGA, 0.5, PBS, PBS TH803S, 0.5"" temperature=25 rh=50 thickness=20",20,25,50,51.64902954101562,0.53706956,47.739542104508914,53.37855924477408,79.78919617323089,40.15186767578125,1.8727345,202.06851464535637,38.08733222471107,44.653893751302405,200.6022216796875,0.68453914,37.336184372046446,312.7566489659525,95.13794057803608,,,,,,,,,,
"""PGA, Kuredux® PGA, 0.5, PBS, PBS TH803S, 0.5"" temperature=25 rh=50 thickness=100",100,25,50,12.63139404296875,0.53706956,67.71290025533557,84.46769485422432,71.95403488673016,9.24505859375,1.8727345,248.14786699254645,50.77808158757343,33.78404378242466,54.865556640625,0.68453914,46.84588856831764,653.0324031688099,88.01343495935846,,,,,,,,,,
"""PGA, Kuredux® PGA, 0.5, PBS, PBS TH803S, 0.5"" temperature=37 rh=50 thickness=50",50,37,50,26.3978515625,0.53706956,58.071717335131304,73.4716754487524,77.0079972980884,19.94500244140625,1.8727345,234.1029995112296,45.77099161086162,38.3122891787033,118.828798828125,0.68453914,44.52833500499684,382.5392152546399,94.60025407439502,,,,,,,,,,
"""PGA, Kuredux® PGA, 0.5, PBS, PBS TH803S, 0.5"" temperature=25 rh=90 thickness=50",50,25,90,15.6261279296875,0.53706956,58.07171733513135,73.47167544875228,77.0079972980884,8.249415283203126,1.8727345,234.10299951123062,45.77099161086164,38.3122891787033,83.02037109375,0.68453914,44.52833500499682,382.5392152546399,94.60025407439502,,,,,,,,,,
"""PCL, Capa™ 6500, 0.33, PLA, Ingeo 4032D, 0.33, PHA, PHACT A1000P, 0.34"" temperature=25 rh=50 thickness=50",50,25,50,48.931923828125,1.8400282,43.85022320317051,22.83715044552372,85.36472099593493,81.6016357421875,2.234554,41.26845464574721,647.2400107188969,91.49964680529364,67.0554736328125,10.224116,55.70904217084604,6.780982761843879,2.332749603409517,436.4766796875,2.8213167,32.9275480186888,347.1846412389682,95.3361927559171,,,,,
"""PCL, Capa™ 6500, 0.1, PLA, Ingeo 4032D, 0.3, PHA, PHACT A1000P, 0.6"" temperature=25 rh=50 thickness=50",50,25,50,57.610029296875,2.6792402,44.275869786295104,28.747669405395325,87.93591725356367,81.6016357421875,2.234554,41.26845464574721,647.2400107188969,91.49964680529364,67.0554736328125,10.224116,55.70904217084604,6.780982761843884,2.332749603409517,436.4766796875,2.8213167,32.92754801868883,347.1846412389688,95.3361927559171,,,,,
"""PCL, Capa™ 6500, 0.6, PLA, Ingeo 4032D, 0.3, PHA, PHACT A1000P, 0.1"" temperature=25 rh=50 thickness=50",50,25,50,44.25384765625,1.3984307,43.34666282976724,28.779306798564043,86.01764427825194,81.6016357421875,2.234554,41.268454645747234,647.2400107188969,91.49964680529364,67.0554736328125,10.224116,55.70904217084604,6.780982761843886,2.332749603409517,436.4766796875,2.8213167,32.9275480186888,347.1846412389682,95.3361927559171,,,,,
"""PCL, Capa™ 6500, 0.33, PLA, Ingeo 4032D, 0.33, PHA, PHACT A1000P, 0.34"" temperature=25 rh=50 thickness=20",20,25,50,109.6845458984375,1.8400282,34.47003991557105,21.417570027649656,86.95361159367548,182.91622314453124,2.234554,35.586776704924354,652.3849207539431,95.58297250215595,203.00615234375,10.224116,52.71939173447429,6.488773216584419,2.334058263813693,978.39541015625,2.8213167,28.436921008503433,355.1161708124249,95.74587011681635,,,,,
"""PCL, Capa™ 6500, 0.33, PLA, Ingeo 4032D, 0.33, PHA, PHACT A1000P, 0.34"" temperature=25 rh=50 thickness=100",100,25,50,32.02239501953125,1.8400282,45.67766006006031,28.799664867675883,81.0565524530339,44.734287109375,2.234554,47.26370111444856,743.610625904336,85.24837730660046,35.43606201171875,10.224116,58.66126133477043,7.6566298316327766,2.331836319831202,292.3823828125,2.8213167,36.68260388961703,351.07134955353996,88.93422968299699,,,,,
"""PCL, Capa™ 6500, 0.33, PLA, Ingeo 4032D, 0.33, PHA, PHACT A1000P, 0.34"" temperature=37 rh=50 thickness=50",50,37,50,63.0346142578125,1.8400282,43.85022320317053,22.83715044552369,85.36472099593493,98.90140625,2.234554,41.268454645747234,647.2400107188975,91.49964680529364,94.98166015625,10.224116,55.70904217084604,6.780982761843884,2.332749603409517,555.291328125,2.8213167,32.92754801868883,347.1846412389679,95.3361927559171,,,,,
"""PCL, Capa™ 6500, 0.33, PLA, Ingeo 4032D, 0.33, PHA, PHACT A1000P, 0.34"" temperature=25 rh=90 thickness=50",50,25,90,66.18033203125,1.8400282,43.85022320317051,22.83715044552372,85.36472099593493,65.8703515625,2.234554,41.268454645747234,647.2400107188969,91.49964680529364,55.9266357421875,10.224116,55.70904217084609,6.780982761843884,2.332749603409517,266.9747265625,2.8213167,32.92754801868883,347.1846412389688,95.3361927559171,,,,,
"""PLA, Ingeo 4032D, 0.33, PCL, Capa™ 6500, 0.33, PHA, PHACT A1000P, 0.34"" temperature=25 rh=50 thickness=50",50,25,50,46.89873046875,2.025792,42.2572672527918,21.80197376223669,85.36472099593493,67.0554736328125,10.224116,55.70904217084609,6.780982761843886,2.332749603409517,81.6016357421875,2.234554,41.26845464574725,647.2400107188963,91.49964680529364,436.4766796875,2.8213167,32.9275480186888,347.1846412389682,95.3361927559171,,,,,
"""PLA, Ingeo 4032D, 0.1, PCL, Capa™ 6500, 0.3, PHA, PHACT A1000P, 0.6"" temperature=25 rh=50 thickness=50",50,25,50,65.2067041015625,1.9067928,42.274164327651405,91.17589399537755,93.84193957783609,67.0554736328125,10.224116,55.70904217084604,6.780982761843884,2.332749603409517,81.6016357421875,2.234554,41.26845464574721,647.240010718898,91.49964680529364,436.4766796875,2.8213167,32.92754801868879,347.1846412389676,95.3361927559171,,,,,
"""PLA, Ingeo 4032D, 0.6, PCL, Capa™ 6500, 0.3, PHA, PHACT A1000P, 0.1"" temperature=25 rh=50 thickness=50",50,25,50,34.26823486328125,1.9784124,51.653059415200794,14.48379306701484,62.205885273132914,67.0554736328125,10.224116,55.70904217084609,6.780982761843888,2.332749603409517,81.6016357421875,2.234554,41.26845464574721,647.2400107188952,91.49964680529364,436.4766796875,2.8213167,32.92754801868883,347.1846412389679,95.3361927559171,,,,,
"""PLA, Ingeo 4032D, 0.33, PCL, Capa™ 6500, 0.33, PHA, PHACT A1000P, 0.34"" temperature=25 rh=50 thickness=20",20,25,50,105.12698974609376,2.025792,33.75313861464434,20.610689430415547,86.95361159367548,203.00615234375,10.224116,52.719391734474314,6.488773216584416,2.334058263813693,182.91622314453124,2.234554,35.58677670492431,652.384920753942,95.58297250215595,978.39541015625,2.8213167,28.43692100850342,355.1161708124249,95.74587011681635,,,,,
"""PLA, Ingeo 4032D, 0.33, PCL, Capa™ 6500, 0.33, PHA, PHACT A1000P, 0.34"" temperature=25 rh=50 thickness=100",100,25,50,30.69181640625,2.025792,43.980333878237275,26.888037401344675,81.0565524530339,35.43606201171875,10.224116,58.66126133477043,7.65662983163278,2.331836319831202,44.734287109375,2.234554,47.26370111444856,743.6106259043373,85.24837730660046,292.3823828125,2.8213167,36.68260388961701,351.0713495535387,88.93422968299699,,,,,
"""PLA, Ingeo 4032D, 0.33, PCL, Capa™ 6500, 0.33, PHA, PHACT A1000P, 0.34"" temperature=37 rh=50 thickness=50",50,37,50,60.4154296875,2.025792,42.25726725279181,21.80197376223669,85.36472099593493,94.98166015625,10.224116,55.70904217084604,6.780982761843884,2.332749603409517,98.90140625,2.234554,41.26845464574721,647.2400107188969,91.49964680529364,555.291328125,2.8213167,32.92754801868883,347.1846412389676,95.3361927559171,,,,,
"""PLA, Ingeo 4032D, 0.33, PCL, Capa™ 6500, 0.33, PHA, PHACT A1000P, 0.34"" temperature=25 rh=90 thickness=50",50,25,90,67.3880615234375,2.025792,42.25726725279181,21.8019737622367,85.36472099593493,55.9266357421875,10.224116,55.70904217084604,6.780982761843883,2.332749603409517,65.8703515625,2.234554,41.26845464574721,647.2400107188975,91.49964680529364,266.9747265625,2.8213167,32.9275480186888,347.1846412389688,95.3361927559171,,,,,
"""PGA, Kuredux® PGA, 0.33, PBAT, Ecoworld, 0.33, PHB, ENMAT™ Y1000P, 0.34"" temperature=25 rh=50 thickness=50",50,25,50,20.971708984375,1.5164659,42.90553010862831,9.631011908640568,82.775089296337,17.912342529296875,1.8727345,234.1029995112302,45.77099161086162,38.3122891787033,360.2133203125,1.2657075,29.751534241593728,714.5587069214899,92.62377374167728,73.9965576171875,1.8902715,31.570775397882773,2.2433203135381397,93.42055964964035,,,,,
"""PGA, Kuredux® PGA, 0.1, PBAT, Ecoworld, 0.3, PHB, ENMAT™ Y1000P, 0.6"" temperature=25 rh=50 thickness=50",50,25,50,38.1341796875,1.6243943,41.66479291103789,3.817627585866984,90.37860742643278,17.912342529296875,1.8727345,234.10299951123,45.77099161086162,38.3122891787033,360.2133203125,1.2657075,29.751534241593742,714.5587069214894,92.62377374167728,73.9965576171875,1.8902715,31.570775397882787,2.2433203135381397,93.42055964964035,,,,,
"""PGA, Kuredux® PGA, 0.6, PBAT, Ecoworld, 0.3, PHB, ENMAT™ Y1000P, 0.1"" temperature=25 rh=50 thickness=50",50,25,50,17.458974609375,1.0131418,53.62235093364916,22.238238816056008,71.88124276575789,17.912342529296875,1.8727345,234.1029995112302,45.77099161086164,38.3122891787033,360.2133203125,1.2657075,29.751534241593742,714.5587069214899,92.62377374167728,73.9965576171875,1.8902715,31.570775397882773,2.2433203135381397,93.42055964964035,,,,,
"""PGA, Kuredux® PGA, 0.33, PBAT, Ecoworld, 0.33, PHB, ENMAT™ Y1000P, 0.34"" temperature=25 rh=50 thickness=20",20,25,50,47.009646606445315,1.5164659,39.75776065176642,9.399550144154956,85.97285089974135,40.15186767578125,1.8727345,202.06851464535671,38.08733222471107,44.653893751302405,807.4453125,1.2657075,24.37130564003533,626.0499966968953,95.02920281819368,165.86885986328124,1.8902715,28.349797142891468,2.068453721319693,95.60935505523368,,,,,
"""PGA, Kuredux® PGA, 0.33, PBAT, Ecoworld, 0.33, PHB, ENMAT™ Y1000P, 0.34"" temperature=25 rh=50 thickness=100",100,25,50,13.2782373046875,1.5164659,44.84853154252568,10.039211612053101,77.33038096506392,9.24505859375,1.8727345,248.14786699254645,50.778081587573496,33.78404378242466,244.85044921875,1.2657075,30.715879685448577,866.6125900371826,86.10585693724907,43.3454736328125,1.8902715,32.70066366265757,2.52578165109162,87.1480291066118,,,,,
"""PGA, Kuredux® PGA, 0.33, PBAT, Ecoworld, 0.33, PHB, ENMAT™ Y1000P, 0.34"" temperature=37 rh=50 thickness=50",50,37,50,26.13047119140625,1.5164659,42.90553010862824,9.631011908640565,82.775089296337,19.94500244140625,1.8727345,234.10299951123,45.7709916108616,38.3122891787033,444.2864453125,1.2657075,29.751534241593703,714.5587069214899,92.62377374167728,76.463134765625,1.8902715,31.570775397882773,2.24332031353814,93.42055964964035,,,,,
"""PGA, Kuredux® PGA, 0.33, PBAT, Ecoworld, 0.33, PHB, ENMAT™ Y1000P, 0.34"" temperature=25 rh=90 thickness=50",50,25,90,21.950009765625,1.5164659,42.90553010862831,9.631011908640556,82.775089296337,8.249415283203126,1.8727345,234.1029995112302,45.77099161086162,38.3122891787033,243.67208984375,1.2657075,29.751534241593703,714.5587069214899,92.62377374167728,61.3642578125,1.8902715,31.570775397882787,2.24332031353814,93.42055964964035,,,,,
"""PBS, PBS TH803S, 0.33, PCL, Capa™ 6500, 0.33, PHB, ENMAT™ Y1000P, 0.34"" temperature=25 rh=50 thickness=50",50,25,50,42.732333984375,1.0566545,41.71376834166701,9.830433458585642,93.17595757117499,89.49162109375,0.68453914,44.52833500499688,382.5392152546402,94.60025407439502,81.6016357421875,2.234554,41.268454645747234,647.240010718898,91.49964680529364,73.9965576171875,1.8902715,31.570775397882787,2.2433203135381397,93.42055964964035,,,,,
"""PBS, PBS TH803S, 0.1, PCL, Capa™ 6500, 0.3, PHB, ENMAT™ Y1000P, 0.6"" temperature=25 rh=50 thickness=50",50,25,50,53.8495849609375,1.3088739,42.05107451945044,3.7571568275024365,92.9622552388118,89.49162109375,0.68453914,44.52833500499684,382.5392152546399,94.60025407439502,81.6016357421875,2.234554,41.2684546457472,647.2400107188952,91.49964680529364,73.9965576171875,1.8902715,31.570775397882787,2.2433203135381397,93.42055964964035,,,,,
"""PBS, PBS TH803S, 0.6, PCL, Capa™ 6500, 0.3, PHB, ENMAT™ Y1000P, 0.1"" temperature=25 rh=50 thickness=50",50,25,50,78.832578125,0.71405816,41.838187054318865,24.251642418245083,93.55210245118914,89.49162109375,0.68453914,44.528335004996805,382.53921525463954,94.60025407439502,81.6016357421875,2.234554,41.268454645747234,647.2400107188963,91.49964680529364,73.9965576171875,1.8902715,31.570775397882787,2.2433203135381397,93.42055964964035,,,,,
"""PBS, PBS TH803S, 0.33, PCL, Capa™ 6500, 0.33, PHB, ENMAT™ Y1000P, 0.34"" temperature=25 rh=50 thickness=20",20,25,50,95.78760986328125,1.0566545,38.14255350518177,9.484943249373066,95.44508203524282,200.6022216796875,0.68453914,37.33618437204646,312.7566489659525,95.13794057803608,182.91622314453124,2.234554,35.58677670492431,652.384920753942,95.58297250215595,165.86885986328124,1.8902715,28.349797142891468,2.068453721319693,95.60935505523368,,,,,
"""PBS, PBS TH803S, 0.33, PCL, Capa™ 6500, 0.33, PHB, ENMAT™ Y1000P, 0.34"" temperature=25 rh=50 thickness=100",100,25,50,26.17048583984375,1.0566545,43.79933543810462,10.2130118581575,86.80672794401445,54.865556640625,0.68453914,46.84588856831772,653.0324031688093,88.01343495935846,44.734287109375,2.234554,47.26370111444862,743.610625904336,85.24837730660046,43.3454736328125,1.8902715,32.7006636626576,2.52578165109162,87.1480291066118,,,,,
"""PBS, PBS TH803S, 0.33, PCL, Capa™ 6500, 0.33, PHB, ENMAT™ Y1000P, 0.34"" temperature=37 rh=50 thickness=50",50,37,50,58.9701123046875,1.0566545,41.713768341667034,9.830433458585633,93.17595757117499,118.828798828125,0.68453914,44.528335004996805,382.53921525463954,94.60025407439502,98.90140625,2.234554,41.268454645747234,647.2400107188963,91.49964680529364,76.463134765625,1.8902715,31.570775397882787,2.2433203135381397,93.42055964964035,,,,,
"""PBS, PBS TH803S, 0.33, PCL, Capa™ 6500, 0.33, PHB, ENMAT™ Y1000P, 0.34"" temperature=25 rh=90 thickness=50",50,25,90,53.4629150390625,1.0566545,41.71376834166698,9.830433458585647,93.17595757117499,83.02037109375,0.68453914,44.52833500499684,382.5392152546399,94.60025407439502,65.8703515625,2.234554,41.26845464574721,647.2400107188963,91.49964680529364,61.3642578125,1.8902715,31.57077539788276,2.2433203135381397,93.42055964964035,,,,,
"""PLA, Ingeo 4032D, 0.33, PBAT, Ecoworld, 0.33, PHA, PHACT A1000P, 0.34"" temperature=25 rh=50 thickness=50",50,25,50,53.956376953125,1.965783,37.62862029483457,21.241109376695782,85.73568288494153,67.0554736328125,10.224116,55.70904217084599,6.780982761843886,2.332749603409517,360.2133203125,1.2657075,29.751534241593742,714.5587069214894,92.62377374167728,436.4766796875,2.8213167,32.92754801868883,347.1846412389679,95.3361927559171,,,,,
"""PLA, Ingeo 4032D, 0.1, PBAT, Ecoworld, 0.3, PHA, PHACT A1000P, 0.6"" temperature=25 rh=50 thickness=50",50,25,50,79.5361572265625,1.7811725,33.553421188875554,296.6934578176504,94.17917765875117,67.0554736328125,10.224116,55.70904217084604,6.780982761843884,2.332749603409517,360.2133203125,1.2657075,29.751534241593742,714.5587069214899,92.62377374167728,436.4766796875,2.8213167,32.9275480186888,347.1846412389679,95.3361927559171,,,,,
"""PLA, Ingeo 4032D, 0.6, PBAT, Ecoworld, 0.3, PHA, PHACT A1000P, 0.1"" temperature=25 rh=50 thickness=50",50,25,50,52.6718359375,1.8970505,46.953430760033626,15.162910318460522,62.543123354048,67.0554736328125,10.224116,55.70904217084604,6.780982761843886,2.332749603409517,360.2133203125,1.2657075,29.751534241593742,714.5587069214894,92.62377374167728,436.4766796875,2.8213167,32.9275480186888,347.1846412389679,95.3361927559171,,,,,
"""PLA, Ingeo 4032D, 0.33, PBAT, Ecoworld, 0.33, PHA, PHACT A1000P, 0.34"" temperature=25 rh=50 thickness=20",20,25,50,120.947119140625,1.965783,32.13193883759239,18.812190081027705,86.77086759796792,203.00615234375,10.224116,52.719391734474335,6.488773216584416,2.334058263813693,807.4453125,1.2657075,24.37130564003533,626.0499966968947,95.02920281819368,978.39541015625,2.8213167,28.43692100850342,355.11617081242554,95.74587011681635,,,,,
"""PLA, Ingeo 4032D, 0.33, PBAT, Ecoworld, 0.33, PHA, PHACT A1000P, 0.34"" temperature=25 rh=50 thickness=100",100,25,50,35.3105029296875,1.965783,39.48429771280848,25.970242543376965,81.33952073114794,35.43606201171875,10.224116,58.66126133477043,7.6566298316327766,2.331836319831202,244.85044921875,1.2657075,30.715879685448577,866.6125900371802,86.10585693724907,292.3823828125,2.8213167,36.68260388961706,351.07134955353933,88.93422968299699,,,,,
"""PLA, Ingeo 4032D, 0.33, PBAT, Ecoworld, 0.33, PHA, PHACT A1000P, 0.34"" temperature=37 rh=50 thickness=50",50,37,50,69.5069677734375,1.965783,37.628620294834604,21.241109376695782,85.73568288494153,94.98166015625,10.224116,55.70904217084604,6.780982761843884,2.332749603409517,444.2864453125,1.2657075,29.751534241593728,714.5587069214899,92.62377374167728,555.291328125,2.8213167,32.9275480186888,347.1846412389688,95.3361927559171,,,,,
"""PLA, Ingeo 4032D, 0.33, PBAT, Ecoworld, 0.33, PHA, PHACT A1000P, 0.34"" temperature=25 rh=90 thickness=50",50,25,90,66.18033203125,1.965783,37.62862029483464,21.24110937669581,85.73568288494153,55.9266357421875,10.224116,55.70904217084609,6.780982761843888,2.332749603409517,243.67208984375,1.2657075,29.751534241593742,714.5587069214894,92.62377374167728,266.9747265625,2.8213167,32.9275480186888,347.1846412389679,95.3361927559171,,,,,
"""PHA, PHACT A1000P, 0.25, PLA, Ingeo 4032D, 0.25, PBS, PBS TH803S, 0.25, PBAT, Ecoworld, 0.25"" temperature=25 rh=50 thickness=50",50,25,50,43.5466748046875,1.0829788,43.4902573843315,51.82187388474744,89.87329373531516,436.4766796875,2.8213167,32.9275480186888,347.1846412389682,95.3361927559171,67.0554736328125,10.224116,55.70904217084604,6.780982761843886,2.332749603409517,89.49162109375,0.68453914,44.52833500499684,382.5392152546399,94.60025407439502,360.2133203125,1.2657075,29.751534241593752,714.5587069214899,92.62377374167728
"""PHA, PHACT A1000P, 0.4, PLA, Ingeo 4032D, 0.4, PBS, PBS TH803S, 0.1, PBAT, Ecoworld, 0.1"" temperature=25 rh=50 thickness=50",50,25,50,44.2591650390625,2.399326,46.6749617560251,21.005979732994003,81.65783720279774,436.4766796875,2.8213167,32.92754801868883,347.1846412389676,95.3361927559171,67.0554736328125,10.224116,55.70904217084609,6.780982761843886,2.332749603409517,89.49162109375,0.68453914,44.52833500499684,382.5392152546399,94.60025407439502,360.2133203125,1.2657075,29.751534241593752,714.5587069214899,92.62377374167728
